,CustomerID,Age,Gender,State,DeviceType,PaymentMethod,ProductCategory,TotalSpent(NGN),NumOrders,AvgOrderValue(NGN),DaysSinceLastOrder,NumComplaints,DiscountsUsed,SatisfactionScore,DeliveryDays,NumReturns,LoyaltyYears,Churned,SatisfactionIndex,LoyaltyIndex
1314,CUS01315,61,Male,Kano,Mobile,POS,Food,133761.24,6,22293.54,19,2,3,2.4,7,0,2.6,Yes,0.267,6.24
1315,CUS01316,41,Male,Kaduna,Mobile,Debit card,Food,69994.27,5,13998.85,88,0,2,3.5,5,0,1.8,Yes,0.7,6.3
1316,CUS01317,34,Female,Imo,Mobile,Debit card,Food,153397.84,9,17044.2,88,1,7,3.2,2,1,1.0,No,1.067,3.2
1317,CUS01318,27,Female,Borno,Pc,Cash,Fashion,500.0,10,50.0,18,2,5,4.4,4,2,0.6,No,0.733,2.64
1318,CUS01319,47,Male,Oyo,Pc,USSD,Electronics,119190.43,14,8513.6,65,0,3,2.4,1,1,0.0,Yes,2.4,0.0
1319,CUS01320,63,Female,Kano,Phone,Bank transfer,Fashion,47221.26,13,3632.4,9,1,3,3.9,6,0,1.7,No,0.557,6.63
1320,CUS01321,40,Male,Kaduna,Mobile,Debit card,Electronics,146752.21,5,29350.44,87,0,5,2.7,1,2,4.3,No,2.7,11.61
1321,CUS01322,49,Male,Kaduna,Mobile,Cash,Fashion,91392.0,7,13056.0,52,2,4,3.0,4,0,3.1,Yes,0.5,9.3
1322,CUS01323,34,Female,Anambra,Mobile,Bank transfer,Electronics,54719.26,11,4974.48,73,1,6,1.0,4,0,2.3,Yes,0.2,2.3
1323,CUS01324,34,Male,Abuja,Desktop,Cash,Sports,114827.85,13,8832.91,1,1,0,3.5,6,0,0.9,No,0.5,3.15
1324,CUS01325,31,Male,Lagos,Desktop,Cash,Fashion,125193.48,12,10432.79,65,3,3,4.1,4,0,3.5,Yes,0.586,14.35
1325,CUS01326,26,Female,Rivers,Mobile,Debit card,Food,113885.24,7,16269.32,44,1,1,2.7,5,1,1.8,Yes,0.45,4.86
1326,CUS01327,57,Male,Enugu,Desktop,USSD,Fashion,38663.67,1,38663.67,70,0,6,2.4,3,0,4.4,Yes,0.8,10.56
1327,CUS01328,19,Male,Imo,Mobile,Bank transfer,Fashion,63219.23,3,21073.08,72,0,6,3.5,4,1,0.5,Yes,0.875,1.75
1328,CUS01329,62,Female,Delta,Mobile,Debit card,Food,217428.06,9,24158.67,46,0,3,4.2,4,2,0.9,No,1.05,3.78
1329,CUS01330,42,Male,Kano,Mobile,Bank transfer,Electronics,217428.06,9,24158.67,26,1,6,1.6,3,0,0.7,No,0.4,1.12
1330,CUS01331,56,Male,Kano,Desktop,Bank transfer,Auto,118738.55,2,59369.28,68,4,6,3.4,1,1,0.0,Yes,0.68,0.0
1331,CUS01332,26,Male,Oyo,Mobile,Bank transfer,Electronics,500.0,8,62.5,43,1,3,5.0,2,1,0.6,No,1.667,3.0
1332,CUS01333,39,Female,Oyo,Mobile,Bank transfer,Food,100044.72,11,9094.97,18,0,7,2.4,4,0,2.2,Yes,0.6,5.28
1333,CUS01334,60,Female,Delta,Mobile,POS,Electronics,71950.84,2,35975.42,17,0,2,3.6,3,2,0.9,No,1.2,3.24
1334,CUS01335,63,Male,Kano,Mobile,Bank transfer,Beauty,47267.47,13,3635.96,1,0,2,5.0,3,0,0.0,No,1.667,0.0
1335,CUS01336,21,Male,Bauchi,Mobile,Debit card,Beauty,51588.1,6,8598.02,29,0,4,4.1,3,0,3.6,No,1.367,14.76
1336,CUS01337,43,Female,Rivers,Mobile,USSD,Home,87885.06,14,6277.5,78,0,2,3.6,2,3,0.0,Yes,1.8,0.0
1337,CUS01338,46,Female,Kano,Desktop,Bank transfer,Food,500.0,5,100.0,50,0,3,4.0,3,1,2.9,No,1.333,11.6
1338,CUS01339,62,Female,Imo,Desktop,Debit card,Sports,53441.97,2,26720.98,29,0,5,3.1,3,1,2.0,No,1.033,6.2
1339,CUS01340,51,Female,Abuja,Mobile,POS,Electronics,45588.33,5,9117.67,69,1,3,4.8,4,2,5.2,No,0.96,24.96
1340,CUS01341,40,Female,Delta,Mobile,Bank transfer,Electronics,108975.24,7,15567.89,20,1,0,3.1,4,0,3.5,Yes,0.62,10.85
1341,CUS01342,54,Male,Imo,Tablet,Debit card,Food,48751.3,6,8125.22,47,1,3,1.5,3,2,1.2,Yes,0.375,1.8
1342,CUS01343,28,Female,Bauchi,Mobile,Debit card,Beauty,75319.88,6,12553.31,39,0,1,3.1,1,0,0.9,No,3.1,2.79
1343,CUS01344,23,Female,Rivers,Mobile,Bank transfer,Electronics,154402.45,9,17155.83,68,0,4,2.5,1,0,4.3,No,2.5,10.75
1344,CUS01345,35,Male,Kano,Mobile,Cash,Electronics,129745.82,7,18535.12,1,1,4,3.2,9,0,0.0,Yes,0.32,0.0
1345,CUS01346,38,Female,Enugu,Phone,Bank transfer,Auto,125602.21,7,17943.17,19,3,5,3.2,1,0,2.3,Yes,0.8,7.36
1346,CUS01347,59,Male,Anambra,Desktop,Debit card,Fashion,62505.74,21,2976.46,1,1,4,4.7,2,1,1.8,No,1.567,8.46
1347,CUS01348,53,Female,Imo,Desktop,USSD,Food,109436.45,9,12159.61,37,0,5,4.2,5,1,1.5,No,0.84,6.3
1348,CUS01349,58,Male,Abuja,Mobile,Bank transfer,Fashion,74474.6,7,10639.23,81,0,1,3.8,4,0,2.5,No,0.95,9.5
1349,CUS01350,55,Female,Enugu,Desktop,Debit card,Food,76175.81,16,4760.99,29,0,4,3.5,5,1,2.3,No,0.7,8.05
1350,CUS01351,51,Female,Borno,Desktop,Debit card,Fashion,103435.84,3,34478.61,29,1,6,2.4,3,0,2.7,No,0.6,6.48
1351,CUS01352,34,Female,Oyo,Mobile,USSD,Beauty,58135.29,1,58135.29,71,2,1,1.3,4,0,2.2,Yes,0.217,2.86
1352,CUS01353,54,Male,Imo,Mobile,Debit card,Auto,152185.14,11,13835.01,77,1,6,3.6,4,1,2.6,Yes,0.72,9.36
1353,CUS01354,42,Male,Oyo,Mobile,Bank transfer,Food,77794.14,9,8643.79,42,2,1,4.3,3,1,2.1,Yes,0.86,9.03
1354,CUS01355,55,Male,Kano,Desktop,Bank transfer,Food,112826.23,2,56413.12,65,2,1,3.4,4,1,1.0,Yes,0.567,3.4
1355,CUS01356,43,Female,Oyo,Mobile,Bank transfer,Auto,150502.02,1,150502.02,12,1,3,3.0,6,0,2.0,No,0.429,6.0
1356,CUS01357,40,Male,Borno,Mobile,Cash,Home,131424.42,15,8761.63,86,0,4,4.0,3,1,0.9,No,1.333,3.6
1357,CUS01358,59,Female,Abuja,Mobile,Bank transfer,Food,21598.64,21,1028.51,109,1,4,3.4,3,0,0.8,Yes,0.85,2.72
1358,CUS01359,39,Female,Rivers,Mobile,USSD,Fashion,105020.32,1,105020.32,60,0,1,5.0,6,0,1.5,No,0.833,7.5
1359,CUS01360,38,Female,Kaduna,Pc,Bank transfer,Electronics,123282.37,5,24656.47,1,1,3,4.7,5,0,1.8,No,0.783,8.46
1360,CUS01361,44,Male,Lagos,Mobile,Bank transfer,Beauty,125133.84,16,7820.86,28,1,1,4.5,7,1,2.1,Yes,0.562,9.45
1361,CUS01362,48,Female,Delta,Tablet,POS,Fashion,34901.73,5,6980.35,63,3,0,4.3,1,1,3.4,No,1.075,14.62
1362,CUS01363,23,Female,Rivers,Mobile,Bank transfer,Fashion,55433.41,5,11086.68,32,0,1,2.2,5,1,1.3,No,0.44,2.86
1363,CUS01364,44,Female,Kaduna,Desktop,Bank transfer,Auto,129755.12,6,21625.85,83,1,1,3.5,5,2,2.3,Yes,0.583,8.05
1364,CUS01365,57,Male,Bauchi,Pc,Debit card,Electronics,50720.78,2,25360.39,62,3,4,3.9,4,0,2.2,No,0.557,8.58
1365,CUS01366,51,Male,Imo,Mobile,POS,Food,217428.06,1,217428.06,23,2,5,4.1,4,0,1.1,No,0.683,4.51
1366,CUS01367,29,Female,Imo,Laptop,Bank transfer,Electronics,155914.41,13,11993.42,45,2,0,4.0,6,1,2.1,Yes,0.5,8.4
1367,CUS01368,62,Male,Abuja,Mobile,Bank transfer,Books,82849.03,1,82849.03,18,1,3,4.0,2,1,3.5,No,1.333,14.0
1368,CUS01369,24,Female,Imo,Desktop,Debit card,Food,52295.16,9,5810.57,39,2,0,5.0,4,0,2.3,No,0.833,11.5
1369,CUS01370,27,Female,Enugu,Mobile,Debit card,Food,45507.22,12,3792.27,28,0,4,3.4,5,2,2.3,No,0.68,7.82
1370,CUS01371,62,Male,Kaduna,Phone,Debit card,Electronics,99972.37,1,99972.37,80,0,1,4.4,1,0,0.9,No,4.4,3.96
1371,CUS01372,34,Male,Abuja,Mobile,USSD,Food,88686.96,3,29562.32,108,0,0,3.0,3,2,5.0,No,1.0,15.0
1372,CUS01373,43,Female,Anambra,Mobile,Bank transfer,Beauty,73869.88,14,5276.42,2,0,4,4.3,4,1,1.0,No,1.075,4.3
1373,CUS01374,43,Female,Enugu,Mobile,USSD,Electronics,99995.37,10,9999.54,1,2,1,4.4,2,1,0.0,No,1.1,0.0
1374,CUS01375,45,Female,Imo,Mobile,Bank transfer,Electronics,143461.74,4,35865.44,37,2,2,3.9,2,0,3.3,Yes,0.975,12.87
1375,CUS01376,63,Female,Oyo,Pc,USSD,Fashion,115039.66,14,8217.12,1,0,0,5.0,3,2,1.8,No,1.667,9.0
1376,CUS01377,43,Male,Borno,Desktop,USSD,Home,52867.07,14,3776.22,46,0,4,2.6,5,0,1.5,Yes,0.52,3.9
1377,CUS01378,60,Male,Oyo,Desktop,POS,Electronics,138028.87,9,15336.54,67,0,4,3.0,5,0,1.2,No,0.6,3.6
1378,CUS01379,18,Female,Enugu,Tablet,Debit card,Electronics,71521.82,3,23840.61,89,1,3,3.7,2,0,4.8,No,1.233,17.76
1379,CUS01380,53,Male,Bauchi,Desktop,Debit card,Food,29393.36,5,5878.67,51,1,0,4.4,6,1,2.5,No,0.629,11.0
1380,CUS01381,43,Male,Imo,Laptop,Bank transfer,Sports,77258.14,9,8584.24,39,1,5,3.7,4,1,2.8,Yes,0.74,10.36
1381,CUS01382,46,Female,Bauchi,Desktop,Cash,Home,149717.61,7,21388.23,1,0,1,4.8,1,1,2.2,No,4.8,10.56
1382,CUS01383,38,Female,Bauchi,Mobile,Debit card,Fashion,92435.8,12,7702.98,45,2,2,2.8,4,1,2.4,Yes,0.467,6.72
1383,CUS01384,28,Male,Kaduna,Phone,Bank transfer,Electronics,85563.48,1,85563.48,47,1,7,2.4,7,1,4.1,Yes,0.3,9.84
1384,CUS01385,57,Male,Delta,Mobile,USSD,Food,158674.52,1,158674.52,64,0,1,3.8,5,1,1.6,No,0.76,6.08
1385,CUS01386,28,Male,Kaduna,Mobile,Bank transfer,Fashion,20589.03,8,2573.63,23,3,4,3.4,3,0,0.0,No,0.567,0.0
1386,CUS01387,53,Male,Kano,Tablet,Debit card,Electronics,27148.04,5,5429.61,31,0,4,4.0,4,0,3.3,No,1.0,13.2
1387,CUS01388,56,Female,Lagos,Mobile,Debit card,Electronics,12286.91,4,3071.73,1,0,3,3.5,3,1,2.1,No,1.167,7.35
1388,CUS01389,57,Female,Enugu,Desktop,Bank transfer,Books,101769.17,1,101769.17,1,2,3,3.2,4,1,2.2,No,0.533,7.04
1389,CUS01390,52,Male,Rivers,Pc,Debit card,Fashion,92492.19,8,11561.52,11,0,3,3.4,1,1,2.7,No,3.4,9.18
1390,CUS01391,51,Male,Lagos,Desktop,USSD,Auto,154423.14,7,22060.45,1,1,3,3.5,3,0,1.4,No,0.875,4.9
1391,CUS01392,64,Female,Anambra,Desktop,Bank transfer,Books,95956.38,11,8723.31,55,1,2,3.2,3,1,2.0,Yes,0.8,6.4
1392,CUS01393,41,Female,Borno,Laptop,POS,Beauty,66812.93,8,8351.62,29,0,6,3.3,1,0,1.8,No,3.3,5.94
1393,CUS01394,39,Male,Kaduna,Desktop,Debit card,Fashion,85080.77,7,12154.4,28,0,0,3.1,2,2,1.1,No,1.55,3.41
1394,CUS01395,22,Male,Kaduna,Tablet,Debit card,Fashion,90296.83,13,6945.91,15,0,5,4.4,4,0,3.8,No,1.1,16.72
1395,CUS01396,50,Male,Abuja,Desktop,Debit card,Electronics,9770.74,1,9770.74,1,0,4,3.7,4,2,0.0,No,0.925,0.0
1396,CUS01397,53,Male,Lagos,Pc,Debit card,Beauty,206964.92,10,20696.49,90,4,4,5.0,3,0,5.5,Yes,0.714,27.5
1397,CUS01398,64,Female,Abuja,Mobile,Debit card,Beauty,108394.2,1,108394.2,14,0,5,3.7,2,2,3.3,No,1.85,12.21
1398,CUS01399,37,Female,Rivers,Tablet,Debit card,Food,94450.37,3,31483.46,32,2,2,2.9,7,0,0.0,Yes,0.322,0.0
1399,CUS01400,36,Female,Abuja,Mobile,Debit card,Food,88686.96,1,88686.96,1,0,0,5.0,2,0,1.7,No,2.5,8.5
1400,CUS01401,52,Male,Lagos,Desktop,Bank transfer,Food,116923.49,11,10629.41,74,0,2,3.9,4,1,1.7,No,0.975,6.63
1401,CUS01402,60,Female,Enugu,Desktop,Debit card,Sports,78675.09,7,11239.3,49,1,1,4.5,3,0,2.6,No,1.125,11.7
1402,CUS01403,34,Male,Imo,Mobile,USSD,Fashion,56594.15,7,8084.88,20,1,1,4.1,4,0,0.5,No,0.82,2.05
1403,CUS01404,62,Female,Imo,Desktop,Debit card,Fashion,111975.28,2,55987.64,33,2,0,4.1,4,0,2.1,No,0.683,8.61
1404,CUS01405,60,Male,Borno,Mobile,Debit card,Food,102356.99,6,17059.5,95,3,2,4.0,1,0,1.8,No,1.0,7.2
1405,CUS01406,51,Female,Anambra,Pc,Debit card,Electronics,48554.95,4,12138.74,42,5,1,2.4,3,1,0.9,Yes,0.3,2.16
1406,CUS01407,26,Male,Kaduna,Mobile,Debit card,Sports,148856.6,9,16539.62,39,1,0,3.9,6,0,0.7,Yes,0.557,2.73
1407,CUS01408,43,Female,Rivers,Desktop,Cash,Home,98200.84,3,32733.61,16,0,4,2.2,7,0,3.4,Yes,0.314,7.48
1408,CUS01409,19,Male,Kaduna,Mobile,Debit card,Fashion,117841.87,14,8417.28,1,1,7,3.3,3,0,0.0,No,0.825,0.0
1409,CUS01410,26,Female,Kano,Mobile,Debit card,Fashion,147636.44,1,147636.44,40,0,4,2.8,4,0,2.7,No,0.7,7.56
1410,CUS01411,26,Male,Borno,Desktop,Bank transfer,Food,85985.0,3,28661.67,54,2,2,3.9,8,2,3.2,Yes,0.39,12.48
1411,CUS01412,57,Female,Anambra,Mobile,Bank transfer,Electronics,99262.84,16,6203.93,77,0,2,3.8,6,0,1.7,Yes,0.633,6.46
1412,CUS01413,34,Male,Delta,Desktop,USSD,Sports,121451.23,5,24290.25,1,4,2,4.0,2,0,2.1,Yes,0.667,8.4
1413,CUS01414,18,Female,Abuja,Desktop,Bank transfer,Electronics,52381.25,1,52381.25,11,2,3,3.8,2,1,3.7,No,0.95,14.06
1414,CUS01415,42,Male,Oyo,Tablet,POS,Electronics,87432.32,9,9714.7,27,0,2,2.9,5,0,0.9,No,0.58,2.61
1415,CUS01416,60,Female,Lagos,Desktop,Bank transfer,Beauty,90649.69,5,18129.94,44,0,1,3.2,1,3,1.1,No,3.2,3.52
1416,CUS01417,57,Female,Kaduna,Desktop,Bank transfer,Home,41977.37,3,13992.46,40,2,6,4.4,6,0,1.3,No,0.55,5.72
1417,CUS01418,59,Male,Abuja,Mobile,USSD,Auto,189293.66,2,94646.83,41,2,0,4.6,4,1,3.7,No,0.767,17.02
1418,CUS01419,42,Male,Rivers,Mobile,Debit card,Fashion,21671.8,21,1031.99,57,0,4,2.4,5,1,3.9,Yes,0.48,9.36
1419,CUS01420,56,Female,Kaduna,Desktop,Bank transfer,Electronics,26585.32,6,4430.89,17,2,2,2.0,3,1,0.0,Yes,0.4,0.0
1420,CUS01421,52,Female,Delta,Mobile,Bank transfer,Electronics,144140.2,1,144140.2,73,0,6,2.8,2,1,3.5,No,1.4,9.8
1421,CUS01422,20,Female,Imo,Mobile,Bank transfer,Fashion,117096.98,15,7806.47,58,0,3,4.5,6,0,3.2,No,0.75,14.4
1422,CUS01423,54,Female,Anambra,Mobile,Bank transfer,Electronics,38831.58,11,3530.14,35,2,2,4.7,3,3,4.3,Yes,0.94,20.21
1423,CUS01424,61,Female,Borno,Desktop,Bank transfer,Food,112328.01,4,28082.0,93,0,2,2.6,3,0,2.6,No,0.867,6.76
1424,CUS01425,61,Female,Anambra,Tablet,Bank transfer,Beauty,151053.27,3,50351.09,91,0,3,3.8,3,0,1.9,No,1.267,7.22
1425,CUS01426,47,Male,Imo,Mobile,Debit card,Electronics,83638.16,11,7603.47,72,1,0,5.0,4,0,3.7,No,1.0,18.5
1426,CUS01427,55,Female,Kaduna,Laptop,Debit card,Fashion,201947.03,6,33657.84,1,0,1,3.9,1,0,2.1,No,3.9,8.19
1427,CUS01428,51,Male,Rivers,Desktop,Debit card,Electronics,7417.22,1,7417.22,92,1,0,4.9,2,1,5.4,No,1.633,26.46
1428,CUS01429,29,Female,Anambra,Laptop,USSD,Food,116222.06,16,7263.88,68,0,1,4.5,2,0,3.4,No,2.25,15.3
1429,CUS01430,36,Female,Anambra,Desktop,Debit card,Electronics,137493.78,5,27498.76,105,0,3,2.6,5,0,2.2,Yes,0.52,5.72
1430,CUS01431,54,Male,Delta,Tablet,Bank transfer,Food,125110.48,15,8340.7,82,0,3,3.3,2,0,0.2,No,1.65,0.66
1431,CUS01432,61,Male,Lagos,Phone,Bank transfer,Sports,75803.99,14,5414.57,92,1,0,3.5,1,3,1.1,Yes,1.75,3.85
1432,CUS01433,34,Female,Rivers,Mobile,Bank transfer,Fashion,71930.13,2,35965.06,71,0,2,3.6,1,0,0.0,No,3.6,0.0
1433,CUS01434,27,Female,Rivers,Desktop,Bank transfer,Fashion,104986.53,13,8075.89,85,0,4,4.4,1,0,1.7,No,4.4,7.48
1434,CUS01435,64,Female,Enugu,Mobile,USSD,Beauty,121708.95,4,30427.24,104,1,2,3.9,6,0,3.4,Yes,0.557,13.26
1435,CUS01436,29,Male,Imo,Desktop,POS,Fashion,112111.3,1,112111.3,51,2,1,1.0,4,0,2.0,Yes,0.167,2.0
1436,CUS01437,33,Male,Enugu,Mobile,Debit card,Fashion,131802.61,5,26360.52,1,0,2,2.2,5,0,3.5,Yes,0.44,7.7
1437,CUS01438,41,Female,Imo,Mobile,Debit card,Books,39150.85,9,4350.09,35,1,1,1.3,5,0,2.5,Yes,0.217,3.25
1438,CUS01439,36,Female,Anambra,Mobile,Debit card,Home,74750.31,5,14950.06,56,1,1,3.7,4,0,1.4,No,0.74,5.18
1439,CUS01440,25,Male,Imo,Mobile,Debit card,Home,42699.28,6,7116.55,47,0,3,3.7,3,1,2.1,No,1.233,7.77
1440,CUS01441,48,Male,Oyo,Laptop,Debit card,Fashion,67624.93,13,5201.92,7,4,7,3.8,6,0,2.7,Yes,0.38,10.26
1441,CUS01442,38,Male,Enugu,Mobile,Cash,Fashion,130684.94,8,16335.62,1,0,1,2.5,4,0,2.2,No,0.625,5.5
1442,CUS01443,34,Male,Anambra,Desktop,Bank transfer,Home,89859.28,3,29953.09,22,1,2,4.2,6,0,2.1,No,0.6,8.82
1443,CUS01444,43,Female,Bauchi,Mobile,Debit card,Fashion,202308.66,11,18391.7,69,2,2,4.2,5,2,0.8,Yes,0.6,3.36
1444,CUS01445,54,Male,Kano,Mobile,Bank transfer,Food,93703.29,8,11712.91,92,0,1,2.2,2,2,1.4,Yes,1.1,3.08
1445,CUS01446,33,Female,Kano,Mobile,Cash,Books,87686.13,1,87686.13,72,1,5,2.0,3,0,5.4,Yes,0.5,10.8
1446,CUS01447,23,Male,Rivers,Desktop,Bank transfer,Books,89778.23,10,8977.82,76,1,0,3.5,2,2,3.8,Yes,1.167,13.3
1447,CUS01448,25,Female,Oyo,Mobile,USSD,Food,56298.61,9,6255.4,42,0,1,5.0,6,0,0.0,No,0.833,0.0
1448,CUS01449,42,Male,Delta,Desktop,USSD,Books,82397.35,8,10299.67,1,0,4,3.5,3,0,0.0,No,1.167,0.0
1449,CUS01450,35,Female,Lagos,Tablet,USSD,Auto,135750.46,12,11312.54,31,0,2,4.1,2,2,2.1,No,2.05,8.61
1450,CUS01451,42,Male,Enugu,Laptop,Bank transfer,Home,90128.68,4,22532.17,37,0,1,2.8,4,1,3.3,No,0.7,9.24
1451,CUS01452,29,Female,Bauchi,Mobile,Bank transfer,Fashion,49294.31,9,5477.15,30,0,3,4.4,3,1,1.2,No,1.467,5.28
1452,CUS01453,32,Female,Anambra,Desktop,USSD,Fashion,43371.19,1,43371.19,46,2,4,3.0,5,1,3.5,Yes,0.429,10.5
1453,CUS01454,43,Male,Oyo,Mobile,Bank transfer,Fashion,64740.91,10,6474.09,58,3,3,2.7,7,1,2.1,Yes,0.27,5.67
1454,CUS01455,58,Male,Rivers,Mobile,Bank transfer,Electronics,88323.85,17,5195.52,70,2,1,1.4,5,0,1.8,Yes,0.2,2.52
1455,CUS01456,62,Male,Borno,Phone,Debit card,Fashion,138711.39,3,46237.13,36,2,3,3.6,4,0,3.1,Yes,0.6,11.16
1456,CUS01457,43,Female,Enugu,Mobile,USSD,Fashion,217428.06,4,54357.02,1,0,2,2.9,1,0,1.2,No,2.9,3.48
1457,CUS01458,64,Female,Oyo,Desktop,Debit card,Food,70607.82,4,17651.96,30,0,4,3.6,3,1,1.6,No,1.2,5.76
1458,CUS01459,49,Female,Enugu,Mobile,Bank transfer,Fashion,91493.95,8,11436.74,46,0,5,1.2,5,0,3.0,Yes,0.24,3.6
1459,CUS01460,27,Male,Borno,Mobile,Debit card,Electronics,2483.24,2,1241.62,81,1,0,3.7,1,1,2.0,No,1.85,7.4
1460,CUS01461,33,Male,Lagos,Desktop,Bank transfer,Home,47488.08,10,4748.81,27,1,3,1.1,8,1,4.9,Yes,0.122,5.39
1461,CUS01462,24,Male,Lagos,Tablet,Debit card,Home,54405.02,12,4533.75,60,0,0,4.6,4,0,3.0,No,1.15,13.8
1462,CUS01463,34,Female,Delta,Phone,Cash,Electronics,49181.33,10,4918.13,53,2,7,4.0,4,0,2.9,Yes,0.667,11.6
1463,CUS01464,40,Male,Kano,Desktop,Debit card,Fashion,93635.03,1,93635.03,46,1,2,3.2,2,0,1.9,No,1.067,6.08
1464,CUS01465,43,Male,Imo,Phone,Debit card,Beauty,77774.82,8,9721.85,72,0,4,4.1,4,0,3.3,No,1.025,13.53
1465,CUS01466,38,Female,Abuja,Mobile,Bank transfer,Food,60012.13,12,5001.01,25,0,2,2.5,1,1,1.5,No,2.5,3.75
1466,CUS01467,39,Male,Abuja,Tablet,Debit card,Books,104258.32,12,8688.19,27,2,1,3.6,8,0,2.4,Yes,0.36,8.64
1467,CUS01468,24,Male,Enugu,Mobile,POS,Fashion,162538.36,9,18059.82,44,2,1,4.3,6,0,0.6,No,0.538,2.58
1468,CUS01469,31,Male,Borno,Mobile,Bank transfer,Home,158766.54,9,17640.73,25,1,6,1.0,5,2,3.6,Yes,0.167,3.6
1469,CUS01470,32,Female,Delta,Desktop,Bank transfer,Electronics,80315.08,13,6178.08,60,3,4,3.1,1,1,2.4,Yes,0.775,7.44
1470,CUS01471,24,Female,Abuja,Mobile,Debit card,Auto,110968.25,17,6527.54,23,3,6,3.5,4,0,5.0,No,0.5,17.5
1471,CUS01472,26,Female,Imo,Desktop,Debit card,Food,76988.95,3,25662.98,51,1,3,3.3,6,1,5.6,Yes,0.471,18.48
1472,CUS01473,25,Female,Rivers,Mobile,Bank transfer,Sports,91981.99,13,7075.54,41,0,3,5.0,5,2,3.1,No,1.0,15.5
1473,CUS01474,40,Male,Abuja,Mobile,Debit card,Fashion,67077.26,7,9582.47,51,0,2,2.4,1,1,2.1,No,2.4,5.04
1474,CUS01475,46,Female,Kaduna,Mobile,Debit card,Home,90291.49,7,12898.78,31,0,2,2.9,2,1,0.6,Yes,1.45,1.74
1475,CUS01476,35,Female,Anambra,Mobile,Bank transfer,Books,91813.33,1,91813.33,34,2,0,1.6,3,0,3.4,Yes,0.32,5.44
1476,CUS01477,48,Female,Delta,Mobile,Bank transfer,Food,58947.17,6,9824.53,47,3,3,5.0,2,2,2.3,Yes,1.0,11.5
1477,CUS01478,47,Female,Rivers,Desktop,USSD,Sports,44663.46,3,14887.82,51,1,1,3.3,7,3,2.8,Yes,0.412,9.24
1478,CUS01479,56,Male,Oyo,Mobile,Bank transfer,Food,64808.69,5,12961.74,44,2,3,3.1,1,0,4.6,Yes,1.033,14.26
1479,CUS01480,52,Male,Rivers,Phone,Bank transfer,Electronics,95541.67,2,47770.84,96,0,3,3.4,5,0,0.8,No,0.68,2.72
1480,CUS01481,35,Female,Kano,Desktop,Bank transfer,Food,111954.84,5,22390.97,15,1,3,4.1,1,1,0.6,No,2.05,2.46
1481,CUS01482,59,Female,Oyo,Desktop,Bank transfer,Auto,123400.7,5,24680.14,43,2,6,3.8,2,1,1.6,No,0.95,6.08
1482,CUS01483,56,Male,Bauchi,Laptop,Debit card,Auto,62761.45,8,7845.18,1,0,2,5.0,1,0,3.2,No,5.0,16.0
1483,CUS01484,34,Male,Anambra,Desktop,Bank transfer,Food,97773.01,1,97773.01,56,0,4,4.0,2,0,2.8,No,2.0,11.2
1484,CUS01485,31,Male,Anambra,Pc,Debit card,Fashion,128312.62,1,128312.62,11,2,7,3.0,7,0,0.7,Yes,0.333,2.1
1485,CUS01486,48,Female,Anambra,Mobile,Bank transfer,Food,137451.77,9,15272.42,36,1,5,2.9,4,1,3.1,Yes,0.58,8.99
1486,CUS01487,41,Female,Borno,Mobile,Debit card,Auto,82352.52,4,20588.13,33,0,5,3.1,1,0,0.2,No,3.1,0.62
1487,CUS01488,52,Female,Anambra,Mobile,Bank transfer,Fashion,75058.07,13,5773.7,53,0,2,2.0,6,1,0.7,Yes,0.333,1.4
1488,CUS01489,61,Female,Enugu,Desktop,USSD,Beauty,93600.59,9,10400.07,28,0,3,3.5,6,2,1.8,No,0.583,6.3
1489,CUS01490,62,Female,Anambra,Mobile,Bank transfer,Auto,83657.61,11,7605.24,27,0,0,4.3,4,1,1.2,No,1.075,5.16
1490,CUS01491,51,Female,Imo,Desktop,Debit card,Food,76287.57,8,9535.95,88,0,3,2.9,8,0,3.3,Yes,0.362,9.57
1491,CUS01492,20,Female,Anambra,Mobile,POS,Sports,118506.39,6,19751.06,53,1,3,2.7,5,1,2.4,Yes,0.45,6.48
1492,CUS01493,54,Male,Anambra,Mobile,POS,Fashion,217428.06,8,27178.51,28,1,3,5.0,5,0,4.6,No,0.833,23.0
1493,CUS01494,60,Male,Borno,Mobile,Debit card,Electronics,72837.96,12,6069.83,37,2,5,2.1,2,0,1.6,No,0.525,3.36
1494,CUS01495,57,Male,Delta,Mobile,Debit card,Books,94797.32,10,9479.73,94,0,0,1.4,5,0,1.8,Yes,0.28,2.52
1495,CUS01496,43,Female,Enugu,Desktop,Bank transfer,Electronics,47890.73,7,6841.53,37,0,6,2.3,4,0,3.8,No,0.575,8.74
1496,CUS01497,40,Male,Borno,Mobile,Bank transfer,Fashion,116657.15,14,8332.65,24,0,4,2.0,5,0,1.9,No,0.4,3.8
1497,CUS01498,61,Male,Lagos,Laptop,POS,Electronics,81498.04,6,13583.01,24,1,2,3.9,2,2,4.2,Yes,1.3,16.38
1498,CUS01499,56,Male,Rivers,Desktop,Cash,Fashion,72582.18,8,9072.77,28,1,2,3.1,4,3,2.8,Yes,0.62,8.68
1499,CUS01500,32,Male,Rivers,Pc,Bank transfer,Food,68722.43,8,8590.3,27,1,3,3.3,2,0,0.0,Yes,1.1,0.0
